Electronegativity,IonicRadius,AtomicNumber,BandGap
1.647,1.642,36,3.288
3.684,1.934,17,2.896
2.862,1.732,4,3.295
2.726,1.429,78,2.677
3.626,1.382,49,2.805
0.893,2.059,15,3.889
3.464,0.962,26,2.563
2.937,0.872,12,3.25
1.888,0.62,10,3.502
1.546,1.305,69,3.151
1.046,1.829,47,3.733
3.806,1.549,3,3.054
1.168,0.67,65,3.156
1.556,2.485,1,4.0
2.981,1.243,16,3.266
3.044,0.506,61,2.162
1.231,1.712,19,4.0
3.387,0.515,72,1.983
2.384,2.303,19,3.779
3.5,1.701,25,2.889
0.988,1.158,55,3.39
0.841,1.171,51,3.34
2.802,0.707,30,2.983
1.195,1.341,73,3.291
2.432,1.503,78,2.744
0.747,0.804,43,3.4
3.274,1.857,75,2.716
3.668,1.137,79,2.141
3.468,0.636,1,2.788
3.863,0.995,6,2.937
3.68,0.572,31,2.554
2.165,2.32,20,4.0
2.015,1.421,2,3.631
3.657,2.42,51,3.128
3.759,1.729,7,3.072
3.91,0.585,8,2.719
3.235,0.845,54,2.512
1.367,1.564,3,3.982
3.818,0.517,44,2.431
3.826,1.724,2,3.017
2.898,2.248,56,2.906
3.529,1.137,73,2.207
2.552,2.179,14,3.557
3.816,2.349,41,2.779
1.01,1.008,66,3.299
3.551,1.444,81,2.392
0.883,1.127,1,4.0
1.819,1.07,17,3.601
1.147,0.518,66,3.111
2.281,0.961,37,2.926
1.466,2.086,75,3.257
3.842,2.299,1,3.257
2.546,1.087,53,3.017
3.663,0.571,29,2.519
1.618,2.002,54,3.334
0.786,1.905,67,3.678
3.26,1.067,39,2.918
3.018,2.129,61,2.914
2.5,2.016,16,3.324
3.391,0.685,67,2.045
3.472,1.474,68,2.707
2.64,0.835,78,2.511
3.888,0.836,12,2.488
3.075,1.249,50,2.66
2.934,0.817,50,2.945
1.893,2.159,76,3.396
0.707,1.389,35,3.769
1.495,2.243,21,3.717
3.221,1.595,22,3.238
3.043,1.701,45,3.037
1.792,1.639,68,3.151
2.764,0.869,54,2.294
1.344,0.773,2,3.712
1.57,1.098,42,3.427
3.826,1.841,24,2.803
2.063,2.23,53,3.233
1.508,0.808,62,2.894
2.307,0.666,43,2.926
1.977,2.193,79,2.912
3.107,1.217,79,2.48
3.875,1.005,3,2.579
2.653,0.517,65,2.432
2.651,0.902,23,2.89
1.904,0.585,51,2.794
2.563,1.885,4,3.33
1.754,0.637,30,3.424
0.704,2.003,15,4.0
3.558,1.872,20,2.79
2.117,0.567,11,3.352
2.324,2.485,46,3.263
0.976,2.458,49,4.0
3.462,2.395,32,2.975
1.262,0.992,5,3.69
2.055,1.836,79,2.774
3.473,1.396,31,2.985
2.211,1.167,40,2.967
3.773,1.349,54,2.353
1.391,1.892,66,3.214
3.06,0.717,75,2.157
3.927,1.389,36,2.622
2.514,2.373,13,3.885
2.984,1.722,38,3.093
1.998,2.335,69,2.973
3.179,0.552,1,3.076
3.699,1.636,73,2.345
3.02,1.894,83,2.459
3.789,1.177,42,2.539
2.643,0.747,23,2.876
2.605,0.68,50,2.967
1.705,1.58,42,3.48
3.042,0.885,2,2.906
3.61,0.6,81,2.041
2.833,2.16,56,2.613
1.469,2.11,26,3.702
2.496,1.994,11,3.679
3.195,1.595,2,3.435
3.8,1.532,41,2.516
1.217,1.599,12,3.882
1.121,2.045,54,3.662
2.063,1.821,57,3.338
1.115,0.788,18,3.487
3.935,1.196,48,2.563
2.1,1.867,11,3.667
2.461,1.602,35,3.222
1.449,2.363,49,3.694
2.182,1.057,82,2.691
3.949,1.944,67,2.577
2.313,1.922,81,2.759
0.729,2.011,70,3.467
1.5,1.784,16,3.711
3.929,2.276,55,2.926
3.964,2.062,48,2.833
1.395,2.131,63,3.372
2.73,1.392,55,2.796
0.954,0.64,44,3.314
2.606,1.594,8,3.428
1.116,1.459,39,3.56
3.402,2.357,24,3.058
3.801,1.855,59,2.478
1.271,2.083,14,3.999
2.227,1.897,33,3.574
1.037,1.773,47,3.593
1.819,2.327,61,3.411
0.915,0.634,62,3.386
1.573,2.248,24,3.68
3.968,2.108,61,2.53
0.847,2.486,1,4.0
3.535,0.772,7,2.902
0.956,2.185,36,4.0
2.446,0.988,18,3.255
2.192,0.624,45,2.923
3.774,1.003,59,2.35
1.357,0.798,76,2.956
1.293,1.073,20,3.795
3.171,2.33,26,3.188
3.095,1.812,70,2.641
3.007,1.642,67,2.569
0.786,2.244,47,3.817
1.558,2.298,23,3.917
3.472,2.427,7,3.1
2.683,2.254,24,3.324
2.687,2.136,36,3.176
1.677,0.564,55,3.092
1.559,1.614,68,3.344
3.824,1.284,41,2.739
3.102,0.625,62,2.302
1.119,0.682,34,3.561
3.794,1.357,51,2.493
2.622,2.391,5,3.616
1.8,1.409,23,3.602
2.011,2.046,38,3.248
3.094,0.925,76,2.282
1.942,0.972,5,3.324
2.61,2.186,5,3.768
3.045,1.081,82,2.498
1.345,1.798,26,3.584
3.816,0.505,45,2.063
1.875,0.556,46,3.096
2.084,1.45,44,3.066
3.005,1.679,29,3.152
2.709,0.657,54,2.91
2.152,2.075,67,2.998
2.844,0.631,67,2.55
3.679,1.818,53,2.573
3.341,1.848,15,3.344
3.42,1.378,24,2.626
1.553,1.425,61,3.031
2.084,0.505,41,2.986
2.528,1.568,64,3.084
0.846,1.104,19,3.768
3.24,0.954,38,2.559
1.767,0.716,30,2.987
1.633,1.727,62,3.34
1.556,2.212,64,3.214
1.635,0.75,28,3.645
1.815,1.958,33,3.565
2.696,1.46,23,3.175
2.626,0.52,50,2.627
1.544,1.479,13,3.575
1.381,2.192,50,3.582
3.427,2.416,4,3.409
1.006,1.434,68,3.516
2.392,1.4,44,3.062
2.418,1.187,26,3.142
2.595,1.257,75,2.672
3.623,1.452,16,2.764
2.759,0.659,44,2.972
3.913,1.796,81,2.156
3.575,1.214,40,2.494
1.409,1.821,36,3.718
1.496,1.765,61,3.286
1.838,2.272,4,4.0
1.992,1.062,10,3.515
2.525,2.371,68,2.916
1.467,1.818,3,4.0
1.434,1.743,3,3.909
1.959,1.61,10,3.827
2.918,0.908,52,2.542
2.971,0.514,25,2.822
3.921,1.616,34,2.764
1.368,2.33,18,3.813
1.996,2.195,69,3.438
3.883,0.655,30,2.43
2.977,1.122,79,2.482
2.655,1.456,11,2.947
2.481,1.477,8,3.232
0.949,0.87,13,3.617
3.648,1.865,15,3.185
2.764,1.469,18,2.91
2.587,2.219,59,2.951
2.48,1.002,33,3.039
1.993,2.319,54,3.453
1.54,2.15,59,3.581
3.193,1.329,4,3.182
2.382,2.119,60,3.043
0.812,1.769,27,3.776
2.017,1.407,40,3.484
3.764,1.523,33,2.798
1.934,1.597,13,3.576
2.064,0.955,17,3.222
2.759,0.806,63,2.567
3.346,2.073,49,2.803
2.906,0.674,64,2.422
3.505,1.878,32,2.776
1.076,2.258,65,3.751
3.751,1.373,12,2.763
3.683,2.05,35,2.783
2.413,2.229,76,3.128
2.762,1.066,34,2.974
1.402,1.001,26,3.726
2.178,1.563,10,3.25
1.369,2.316,3,4.0
0.773,1.889,28,3.974
3.937,0.867,68,2.176
1.555,1.3,29,3.473
2.657,1.659,69,2.838
1.691,1.244,82,3.053
1.923,0.885,82,2.631
2.013,2.123,10,3.861
1.806,1.879,13,3.618
2.803,2.072,27,3.28
3.871,0.824,71,1.837
2.114,0.806,51,2.735
3.912,0.691,37,2.252
2.904,1.811,60,2.625
2.704,2.305,26,3.333
1.482,2.207,48,3.765
0.908,1.018,23,3.694
3.511,1.173,51,2.54
2.594,1.46,5,3.674
2.068,0.539,13,3.277
3.379,1.845,21,3.041
1.725,0.935,21,3.262
3.286,2.129,53,2.887
1.782,1.532,6,3.823
3.739,0.81,3,2.679
1.584,1.999,50,3.52
1.154,2.117,24,3.739
3.004,2.21,18,3.36
1.237,0.712,4,3.642
3.833,1.44,69,2.361
2.863,0.604,40,2.412
1.462,2.417,29,3.84
1.389,1.434,76,3.271
3.749,2.026,58,2.665
2.706,1.0,55,2.698
3.649,0.92,21,2.293
1.064,1.463,10,4.0
3.754,1.716,77,2.167
2.416,1.045,64,2.916
2.906,1.197,35,2.777
1.93,1.331,47,3.036
0.895,0.52,37,3.428
3.861,0.981,41,2.183
3.982,2.047,22,2.664
1.903,2.126,79,3.29
3.815,1.973,53,2.729
1.253,0.779,4,3.562
1.21,0.784,1,3.662
0.941,1.121,6,3.596
1.991,0.928,55,2.917
0.873,0.545,64,3.124
2.002,0.943,27,3.468
1.157,1.471,70,3.322
3.111,1.716,32,3.009
3.45,0.679,51,2.457
2.97,1.251,38,2.781
1.362,1.253,25,3.691
3.231,0.766,46,2.623
1.523,2.396,36,3.784
3.206,2.487,72,2.859
2.572,0.726,59,2.972
1.91,1.046,23,2.993
0.976,0.523,69,2.941
3.431,2.079,4,3.171
3.801,1.338,79,2.31
2.898,2.463,70,2.929
3.883,1.491,76,2.324
3.783,0.637,75,2.008
1.342,2.141,63,3.383
3.113,2.067,35,3.164
1.853,0.903,69,2.84
2.309,0.863,11,3.419
1.218,2.367,49,3.551
3.917,2.491,71,2.742
3.096,1.933,83,2.7
1.581,0.842,30,3.314
1.926,0.896,11,3.222
2.094,1.833,22,3.421
3.167,0.671,27,2.695
3.755,0.899,8,2.909
1.761,0.517,64,2.839
2.259,1.582,41,3.315
2.658,1.733,22,3.171
1.998,2.438,26,3.647
2.364,0.692,10,3.182
1.049,2.333,26,4.0
1.253,1.11,57,3.469
2.024,2.263,24,3.725
3.719,1.856,7,3.109
1.853,1.16,1,3.811
1.524,2.269,43,3.414
3.151,1.692,3,2.889
3.832,1.808,12,2.984
2.215,2.283,29,3.467
0.728,1.409,52,3.507
2.971,0.725,79,2.429
2.07,0.662,4,3.034
2.923,1.146,13,3.24
1.616,2.215,11,4.0
0.708,2.4,67,3.593
1.837,1.627,63,3.42
3.026,1.641,61,2.876
1.997,0.994,16,3.322
1.423,2.266,19,3.883
2.231,1.281,49,3.049
3.183,1.465,65,2.613
1.094,2.42,44,3.907
2.983,2.093,55,3.209
2.902,2.028,41,2.986
1.923,1.403,40,3.282
3.902,0.789,43,2.361
3.653,1.198,76,2.0
1.743,1.366,8,3.722
0.803,2.095,3,4.0
1.717,2.038,56,3.459
1.376,2.34,22,3.893
2.506,0.644,23,3.164
3.732,1.383,1,2.719
3.572,2.161,66,2.334
1.709,1.435,2,3.9
2.114,0.963,38,3.058
0.821,2.096,33,4.0
2.496,0.601,46,3.292
0.909,1.224,45,3.517
3.797,1.873,73,2.327
3.561,0.821,21,2.715
1.407,2.178,21,3.651
3.008,1.295,59,2.598
2.574,1.262,4,3.449
3.344,2.398,16,3.192
2.27,0.794,79,2.599
1.333,1.373,48,3.152
2.811,1.522,23,3.255
0.965,0.694,34,3.716
2.629,1.131,55,2.482
1.402,1.565,21,3.781
2.96,2.344,75,2.968
3.433,1.44,9,3.036
1.061,1.617,82,3.319
2.021,1.85,73,3.266
3.121,0.791,30,3.027
1.24,0.794,2,3.772
2.57,1.457,67,2.619
2.917,1.748,45,2.913
1.871,1.135,46,3.193
3.446,0.663,64,2.084
2.385,2.011,52,3.257
2.769,1.899,59,2.783
1.165,2.317,43,4.0
0.776,2.083,25,3.854
0.867,1.981,79,3.846
3.683,1.546,15,2.72
3.613,2.376,79,2.245
3.365,1.876,41,3.038
1.359,0.723,59,2.987
2.434,2.055,2,3.686
3.327,0.95,52,2.537
2.926,2.115,42,2.896
1.081,2.48,4,3.883
3.655,0.76,45,2.336
1.23,0.661,11,3.704
1.267,2.061,3,4.0
3.673,2.097,36,2.834
2.299,1.848,49,3.266
1.931,1.431,1,3.394
2.527,2.216,25,3.345
3.939,1.825,11,3.113
1.095,2.228,33,3.81
3.198,1.169,22,2.926
1.803,1.182,81,2.789
1.086,1.72,23,3.803
2.092,1.875,13,3.606
2.511,0.768,35,2.732
1.38,0.818,50,3.457
2.037,2.166,12,3.833
2.798,1.649,46,3.158
2.602,0.958,64,2.649
3.086,1.167,5,2.861
3.46,2.135,71,2.541
2.05,0.924,40,3.173
2.096,1.71,74,3.094
2.339,1.517,68,2.88
2.569,2.411,24,3.289
1.057,2.024,66,3.688
1.732,1.933,4,3.821
1.267,2.006,76,3.302
1.973,2.394,24,3.716
3.912,1.013,35,2.51
2.623,0.569,44,2.73
2.117,1.08,59,3.062
2.568,2.324,69,3.141
2.908,1.898,17,3.357
2.135,0.812,74,2.622
2.177,1.179,1,3.401
3.015,1.702,73,2.605
0.901,0.826,71,3.319
2.482,1.698,10,3.269
2.506,0.648,10,3.181
3.197,1.954,21,3.161
3.943,1.101,83,2.098
3.326,1.355,66,2.538
2.363,0.528,23,3.092
1.259,1.789,55,3.433
2.641,1.872,76,2.551
3.453,2.248,33,2.932
3.777,1.955,3,3.177
3.424,1.853,83,2.628
1.324,1.342,40,3.495
3.052,0.645,29,2.997
3.605,1.789,3,3.135
2.947,0.544,69,2.325
2.963,1.816,18,3.236
2.351,0.65,45,2.842
2.802,0.619,39,3.034
1.671,1.634,39,3.429
0.993,2.34,70,3.589
3.431,1.946,13,2.993
3.812,1.901,2,3.221
3.528,2.089,80,2.287
1.802,1.421,64,2.895
1.009,1.96,46,3.505
1.624,1.456,80,2.829
3.481,2.399,50,2.924
2.864,1.925,33,3.145
3.89,1.104,65,2.004
1.831,1.23,79,2.892
2.52,1.779,23,3.358
3.307,1.45,25,2.907
1.472,0.811,8,3.197
3.881,1.767,47,2.703
2.655,1.737,11,3.465
0.726,0.533,66,3.24
0.783,1.264,55,3.725
3.611,1.965,16,3.191
2.829,0.862,58,2.388
3.218,2.205,55,3.01
3.287,1.635,28,2.825
2.088,1.314,30,3.102
3.335,2.474,6,3.418
3.794,1.776,64,2.322
1.268,2.352,15,4.0
3.222,2.498,24,3.291
1.716,1.418,80,3.193
1.761,1.223,54,3.128
2.062,2.236,74,3.293
3.55,0.521,30,2.448
0.773,1.425,42,3.881
2.132,1.788,39,3.384
2.944,2.121,12,3.326
1.064,1.87,71,3.713
3.314,0.54,68,2.105
3.808,1.85,34,2.726
1.0,1.806,43,3.81
1.205,0.518,31,3.486
3.915,1.098,37,2.302
1.353,1.44,29,3.409
0.961,1.765,51,3.567
3.842,1.861,63,2.48
3.646,1.587,56,2.443
2.864,2.486,31,3.329
2.52,1.872,23,3.555
3.733,0.831,43,2.455
2.863,1.957,50,2.974
2.873,0.929,72,2.579
3.484,0.836,14,2.699
2.856,1.761,77,2.58
2.362,1.529,83,2.663
1.986,2.393,39,3.553
2.36,1.666,44,3.361
2.424,1.544,31,3.358
1.891,0.773,46,3.216
2.179,2.223,83,2.815
3.346,1.134,82,2.175
2.074,1.334,33,3.454
0.784,1.506,45,3.706
1.634,2.413,79,3.165
1.465,1.017,45,3.457
3.319,1.87,34,2.698
2.183,1.911,56,3.248
1.625,0.55,41,2.962
3.375,1.285,49,2.729
0.763,0.582,29,3.584
1.275,0.79,49,3.392
3.429,0.655,52,2.283
2.517,1.006,2,3.057
3.253,1.887,39,2.842
3.466,0.796,58,2.16
3.808,1.29,17,2.732
0.909,1.646,41,3.668
3.337,0.909,3,3.151
3.039,1.017,6,2.945
1.383,1.611,14,3.693
3.775,1.899,14,2.846
2.034,1.452,42,3.341
3.629,1.226,5,2.947
2.697,2.199,76,2.598
2.438,2.167,27,3.761
1.226,1.043,68,3.311
3.717,1.933,21,2.865
2.537,1.747,51,2.734
0.72,0.641,81,3.152
0.76,0.626,15,3.687
3.266,0.501,66,2.202
1.234,0.792,12,3.72
2.676,0.737,24,3.056
2.948,0.704,64,2.785
1.622,1.307,69,2.906
2.579,1.944,32,3.43
1.493,1.416,57,3.12
3.823,1.604,31,2.809
3.539,1.172,37,2.63
1.651,1.815,70,3.308
2.445,1.163,75,2.813
2.352,1.12,18,3.052
3.868,2.39,3,2.953
2.0,1.378,56,3.134
2.555,1.394,49,2.671
3.765,0.645,77,2.104
1.237,2.343,57,3.687
2.517,1.237,31,2.854
1.049,1.86,69,3.565
2.738,1.842,77,2.844
1.907,2.272,51,3.261
3.893,2.258,70,2.588
2.071,0.808,45,2.974
1.149,0.718,43,3.102
3.452,2.278,42,3.108
3.409,1.048,78,2.27
2.993,2.173,37,3.349
3.171,1.315,51,2.552
1.574,1.197,51,3.23
2.819,0.856,5,3.169
0.825,2.445,18,4.0
1.35,0.628,35,3.242
3.777,1.547,48,2.633
3.139,1.938,19,3.047
1.461,1.336,36,3.677
1.068,1.091,42,3.137
3.831,0.815,59,2.4
1.07,0.89,71,3.049
1.548,2.39,58,3.305
1.303,1.326,35,3.846
0.725,0.565,74,3.105
1.737,1.282,45,3.256
3.915,1.722,22,2.91
1.828,1.736,50,3.391
2.364,0.688,26,3.146
3.162,1.022,13,3.001
2.519,1.97,53,2.979
3.154,2.473,58,3.01
2.883,1.525,13,3.538
2.708,0.672,52,2.773
2.844,2.25,56,2.972
3.337,1.375,14,2.931
3.044,1.968,44,2.976
3.313,0.99,51,2.377
1.18,2.245,8,4.0
2.936,1.034,73,2.381
3.132,1.888,53,2.904
1.69,1.301,80,3.38
3.586,1.232,43,2.472
1.706,0.882,31,3.236
1.505,2.179,23,3.875
3.561,1.382,45,2.756
1.515,1.333,31,3.36
2.071,0.722,45,3.072
1.914,0.786,35,3.215
3.664,1.24,25,2.533
2.202,0.586,79,2.497
2.991,1.698,37,3.169
3.32,0.874,77,2.165
2.772,1.955,10,3.136
3.814,1.794,11,2.89
3.348,1.443,4,3.321
2.021,0.905,40,2.771
3.838,2.049,49,2.653
2.431,2.485,18,3.666
0.775,1.922,13,4.0
1.558,1.952,23,3.486
2.752,0.892,81,2.368
1.217,1.306,51,3.304
2.627,0.666,51,2.983
1.893,0.665,3,3.251
2.463,1.394,79,2.786
0.706,1.001,71,3.159
3.5,1.791,39,2.895
1.894,2.364,44,3.452
1.163,1.358,12,3.733
2.145,0.753,65,2.97
2.304,0.913,48,2.829
2.803,1.415,13,2.957
2.431,1.426,60,2.778
0.844,1.592,60,3.539
3.576,2.304,60,2.83
2.206,2.323,82,2.739
0.954,1.781,42,3.684
3.25,0.809,47,2.342
2.879,0.835,11,2.737
2.843,1.099,65,2.853
2.109,1.949,11,3.622
2.055,2.181,63,3.018
2.47,1.809,58,2.943
0.867,2.189,47,3.708
1.687,0.979,72,2.806
3.96,1.861,62,2.51
2.885,1.046,48,2.989
2.082,1.81,40,3.477
1.434,0.557,63,2.835
3.159,1.72,59,2.613
1.559,2.281,45,3.513
1.236,1.024,9,3.804
1.21,2.229,19,4.0
3.107,0.609,46,2.406
2.821,1.811,23,3.269
0.93,1.339,48,3.666
1.08,0.556,64,3.18
2.792,1.783,38,2.952
2.585,0.82,70,2.704
2.964,1.493,11,3.285
1.288,0.993,82,3.0
3.098,0.748,36,2.821
3.789,0.723,17,2.749
2.683,1.759,82,3.058
1.347,0.896,22,3.556
2.942,1.118,27,2.965
1.832,0.904,11,3.234
0.863,0.753,83,3.194
1.698,0.505,15,3.32
3.688,1.463,64,2.397
2.057,2.038,22,3.349
3.553,0.639,28,2.415
2.379,0.844,45,2.864
2.406,2.278,53,3.004
0.717,2.326,6,4.0
2.802,2.422,17,3.517
1.056,1.756,30,3.915
2.28,0.531,10,3.169
1.559,0.756,3,3.82
1.995,0.94,66,3.256
2.472,1.205,57,2.831
0.748,1.2,64,3.452
1.639,0.856,31,3.313
3.966,0.854,39,2.25
0.889,2.409,73,3.393
1.754,0.681,59,2.908
1.761,0.538,19,3.414
1.952,0.549,41,3.033
2.96,1.616,81,2.462
1.518,0.944,54,3.356
2.219,1.461,16,3.481
2.828,1.43,8,3.698
1.764,2.307,7,4.0
3.831,0.823,51,2.372
3.933,1.124,61,2.191
1.095,1.859,80,3.469
1.835,1.558,81,2.802
1.386,1.668,5,3.913
1.316,1.432,7,3.82
2.32,2.141,75,3.099
2.561,0.742,58,2.746
2.105,2.406,31,3.608
1.599,0.863,17,3.666
1.619,0.874,30,3.585
3.974,0.963,39,2.617
3.748,1.982,58,2.719
0.95,1.697,20,3.998
2.867,0.706,75,2.532
2.208,2.247,75,3.151
2.973,2.478,14,3.58
2.67,1.495,16,3.241
3.635,0.545,36,2.471
0.921,1.524,4,4.0
1.854,1.659,10,3.803
3.952,0.892,76,2.147
1.302,0.568,21,3.475
1.12,1.474,81,3.239
3.106,2.245,47,2.87
3.266,0.996,16,2.896
2.919,1.238,81,2.502
3.261,2.309,82,2.682
2.989,1.72,29,2.898
1.148,1.639,60,3.705
2.707,1.157,3,3.219
3.264,2.425,45,2.803
3.556,1.897,63,2.467
1.513,0.705,40,3.091
1.121,0.594,2,3.621
3.278,1.733,39,2.938
1.547,1.038,25,3.632
0.805,0.716,36,3.512
3.423,1.963,49,2.412
2.37,2.231,27,3.264
1.778,1.399,4,3.746
0.738,1.105,36,3.52
0.817,0.772,58,3.342
3.316,1.855,80,2.313
2.316,0.528,27,2.994
1.194,1.864,26,3.779
1.883,2.412,16,3.778
1.246,1.279,65,3.201
1.073,1.955,6,3.864
1.612,0.613,37,3.36
2.513,1.182,67,2.704
1.393,1.414,29,3.72
1.834,1.79,14,3.688
2.277,1.1,40,3.147
2.086,1.795,76,2.942
1.124,1.947,75,3.396
0.828,0.81,7,3.736
0.817,2.186,77,3.576
1.856,1.871,27,3.6
3.072,2.48,82,2.567
1.133,2.054,77,3.454
3.297,2.023,24,3.197
3.062,0.538,38,2.883
0.713,1.345,55,3.58
0.788,1.116,1,3.957
1.344,2.047,61,3.233
0.885,1.816,9,4.0
2.453,1.522,62,3.005
0.831,1.226,34,3.67
3.349,0.7,56,2.046
2.327,1.126,79,2.635
3.102,1.706,34,2.965
3.177,1.088,4,3.07
2.372,0.732,37,3.163
3.754,0.531,76,2.086
3.968,2.316,2,2.999
1.885,0.946,36,3.19
1.115,2.365,73,3.418
1.899,0.545,47,3.059
1.437,1.353,62,3.228
2.452,1.489,35,3.187
1.949,1.289,46,3.111
2.285,0.696,37,2.715
3.219,2.252,19,3.241
1.604,2.338,53,3.599
2.474,2.008,74,3.114
1.806,0.716,50,3.062
3.29,1.004,49,2.516
2.81,1.088,57,2.945
0.728,2.388,41,3.973
2.878,2.099,18,3.245
1.262,1.372,53,3.403
3.091,1.508,72,2.552
2.572,2.095,16,3.357
2.025,0.624,66,2.612
2.99,1.285,66,2.603
3.527,0.603,7,2.524
3.27,2.326,5,3.3
2.5,1.383,32,3.076
3.085,0.859,83,2.275
2.066,2.458,23,3.707
3.304,2.255,14,3.177
3.436,1.516,11,2.984
1.153,2.349,68,3.602
1.486,0.865,58,3.109
1.591,2.029,63,3.261
1.248,2.047,80,3.345
1.995,1.685,70,3.32
1.337,1.293,10,3.775
2.665,1.062,47,2.875
1.035,1.787,15,3.881
1.591,1.146,69,3.0
2.896,0.76,46,2.572
2.015,2.205,28,3.565
2.091,2.099,73,3.209
3.333,1.095,45,2.591
3.949,0.516,76,2.075
2.565,0.976,16,3.153
0.961,1.633,37,3.612
1.04,1.875,23,3.914
3.896,1.308,22,2.546
2.941,2.215,33,3.073
3.183,1.023,40,2.645
2.93,2.387,30,3.539
1.293,1.795,65,3.525
2.18,1.999,26,3.316
3.334,1.58,5,3.113
3.559,2.5,35,3.183
1.483,0.829,67,3.105
2.667,1.408,2,3.35
1.218,1.028,4,3.518
3.862,1.041,20,2.468
1.532,2.124,36,3.642
3.098,1.646,33,3.127
1.463,0.707,82,3.07
2.733,2.359,71,2.867
2.876,0.788,74,2.555
1.784,1.922,2,3.719
3.402,1.857,10,3.219
3.622,2.153,55,2.353
3.522,1.776,64,2.392
1.792,1.262,10,3.409
3.156,0.905,5,2.769
2.546,1.579,15,3.363
2.656,0.566,77,2.273
2.276,1.547,34,3.092
2.681,0.846,35,2.868
1.148,1.79,2,3.852
2.049,1.324,74,2.695
1.286,2.018,59,3.582
1.624,1.68,14,3.787
1.122,1.498,81,3.388
1.401,1.816,64,3.525
3.28,0.944,23,2.623
2.514,2.346,6,3.645
0.778,0.641,17,3.946
3.302,1.187,55,2.667
3.701,0.615,41,2.213
3.605,1.672,67,2.536
3.416,1.261,23,2.725
3.974,0.614,38,2.253
2.635,1.834,32,3.273
3.877,2.416,73,2.577
3.831,0.714,56,2.164
1.734,0.941,78,2.617
3.549,1.045,68,2.249
3.315,1.86,33,2.952
3.26,1.273,37,2.441
3.658,2.009,72,2.426
1.968,1.426,32,3.225
2.02,0.547,34,2.994
2.812,0.848,26,2.835
3.135,1.14,62,2.249
3.603,1.769,39,2.666
3.59,1.862,75,2.35
3.08,1.78,13,3.253
3.858,0.623,55,1.966
1.289,1.238,72,3.169
3.836,1.77,20,2.677
0.912,1.779,33,3.904
2.534,1.659,8,3.563
0.998,1.352,19,3.992
2.574,0.518,17,3.292
1.987,1.618,13,3.134
0.969,1.023,22,3.59
2.839,1.205,18,3.238
3.113,1.695,59,2.574
1.275,1.457,44,3.712
2.992,1.365,71,2.58
1.291,1.311,15,3.762
1.153,2.03,8,3.964
1.186,1.49,62,3.532
2.677,1.739,82,2.808
3.27,0.688,61,2.399
2.67,1.72,7,3.071
3.371,0.614,61,2.151
2.652,2.043,49,2.723
3.331,0.521,62,2.423
3.923,1.989,49,2.764
1.99,1.559,78,2.871
1.195,1.914,69,3.423
1.147,0.989,53,3.295
2.672,1.551,1,3.631
2.505,2.188,23,3.453
1.308,0.925,37,3.326
3.611,0.552,59,2.211
3.857,2.006,4,3.061
1.536,1.907,35,3.67
1.383,0.8,39,3.193
1.406,1.184,81,2.88
1.978,1.334,40,2.962
3.516,0.578,56,2.168
2.667,1.262,3,3.382
0.923,0.688,69,3.226
2.261,2.487,31,3.687
0.998,2.463,12,3.758
2.041,1.633,40,3.373
2.032,1.459,16,3.426
2.84,2.432,62,3.001
2.513,1.835,2,3.49
3.587,0.765,49,2.335
0.754,0.925,19,3.785
3.254,1.811,55,2.88
0.775,2.396,63,3.921
1.704,1.165,63,2.873
3.603,0.734,82,2.104
2.978,2.018,79,2.549
1.268,0.911,19,3.596
2.32,0.693,34,2.993
3.082,1.88,82,2.673
3.793,1.592,40,2.408
2.793,1.379,5,3.347
0.781,0.607,83,3.1
2.349,0.526,59,2.839
1.205,1.333,29,3.561
0.858,1.705,7,4.0
2.675,2.254,59,2.885
3.264,1.693,24,2.875
0.819,1.475,75,3.414
3.286,0.852,45,2.42
3.031,0.815,17,2.975
3.182,1.723,16,2.779
1.508,1.21,17,3.594
1.999,0.812,45,3.035
1.095,1.297,45,3.447
1.488,1.972,60,3.534
1.699,0.656,66,2.943
1.754,0.766,83,2.689
1.278,1.671,48,3.425
1.323,1.601,53,3.447
3.675,0.809,3,2.797
3.287,1.703,54,2.686
1.837,1.764,42,3.503
3.827,0.666,66,1.949
1.488,1.951,29,3.675
2.043,0.725,19,3.505
3.385,2.017,29,2.97
2.162,0.983,75,2.644
1.474,0.951,6,3.622
1.916,1.84,52,3.216
2.352,1.824,78,2.827
2.748,1.04,22,3.115
2.039,2.431,66,3.31
2.123,1.277,38,2.884
1.571,1.31,4,3.922
2.467,0.901,44,2.847
1.424,0.616,34,3.197
3.563,2.139,2,3.288
3.166,1.169,10,3.241
2.054,1.481,25,3.511
3.166,2.068,41,2.954
0.723,0.715,17,3.804
1.837,1.736,18,3.6
2.153,1.227,49,2.855
2.25,2.171,5,3.588
3.171,1.278,74,2.219
3.877,2.408,70,2.875
1.954,1.247,78,2.746
1.857,0.563,24,3.254
2.715,1.595,6,3.462
1.628,0.759,68,2.943
1.166,0.778,82,3.052
3.873,1.464,27,2.598
3.371,1.075,6,3.033
3.863,1.586,71,2.159
1.419,1.819,65,3.285
0.759,2.3,11,4.0
2.143,1.075,47,2.953
3.781,1.521,36,2.741
1.156,2.022,4,3.946
1.087,1.665,76,3.568
0.928,1.222,17,4.0
3.225,0.672,26,2.692
3.294,0.88,31,2.857
2.995,0.574,12,2.931
